Compound Method,BLANK  BAC-01,BLANK  BAC-01,,BLANK  BAC-02,BLANK  BAC-02,,BLANK  BAC-03,BLANK  BAC-03,,PRO01  BAC-01,PRO01  BAC-01,,PRO02  BAC-02,PRO02  BAC-02,,PRO03  BAC-03,PRO03  BAC-03,,REP01  BAC-01,REP01  BAC-01,,REP02  BAC-02,REP02  BAC-02,,REP03  BAC-03,REP03  BAC-03,,REP04  BAC-01,REP04  BAC-01,,BLANK  BAC-01,BLANK  BAC-01,,BLANK  BAC-02,BLANK  BAC-02,,BLANK  BAC-03,BLANK  BAC-03,,PRO01  BAC-02,PRO01  BAC-02,,PRO02  BAC-03,PRO02  BAC-03,,PRO03  BAC-01,PRO03  BAC-01,,REP01  BAC-02,REP01  BAC-02,,REP02  BAC-03,REP02  BAC-03,,REP03  BAC-01,REP03  BAC-01,,REP04  BAC-02,REP04  BAC-02,,BLANK  BAC01,BLANK  BAC01,,BLANK  BAC02,BLANK  BAC02,,BLANK  BAC03,BLANK  BAC03,,PRO01  BAC-03,PRO01  BAC-03,,PRO02  BAC-01,PRO02  BAC-01,,PRO03  BAC-02,PRO03  BAC-02,,REP01  BAC-03,REP01  BAC-03,,REP02  BAC-01,REP02  BAC-01,,REP03  BAC-02,REP03  BAC-02,,REP04  BAC-03,REP04  BAC-03,,BLANK BAC-01,BLANK BAC-01,,BLANK BAC-02,BLANK BAC-02,,BLANK BAC-03,BLANK BAC-03,,PRO01 BAC-01,PRO01 BAC-01,,PRO02 BAC-02,PRO02 BAC-02,,PRO03 BAC-03,PRO03 BAC-03,,REP01 BAC-01,REP01 BAC-01,,REP02 BAC-02,REP02 BAC-02,,REP03 BAC-03,REP03 BAC-03,,REP04 BAC-01,REP04 BAC-01,,BLANK  BAC-01,BLANK  BAC-01,,BLANK  BAC-02,BLANK  BAC-02,,BLANK  BAC-03,BLANK  BAC-03,,PRO01   BAC-02,PRO01   BAC-02,,PRO02   BAC-03,PRO02   BAC-03,,PRO03   BAC-01,PRO03   BAC-01,,REP01   BAC-02,REP01   BAC-02,,REP02   BAC-03,REP02   BAC-03,,REP03   BAC-01,REP03   BAC-01,,REP01   BAC-01,REP01   BAC-01,,BLANK   BAC-01,BLANK   BAC-01,,PRO01   BAC-03,PRO01   BAC-03,,PRO02   BAC-01,PRO02   BAC-01,,PRO03   BAC-02,PRO03   BAC-02,,REP01   BAC-03,REP01   BAC-03,,REP02   BAC-01,REP02   BAC-01,,REP03   BAC-02,REP03   BAC-02,,REP04   BAC-03,REP04   BAC-03,
Name,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.
Methyl Isobutyl Ketone,JTB-E02-199-06.D,5.345,2201,JTB-E02-199-07.D,5.377,1116,JTB-E02-199-08.D,5.345,549,JTB-E02-199-11.D,5.353,57668,JTB-E02-199-12.D,5.336,122456,JTB-E02-199-13.D,5.369,72262,JTB-E02-199-14.D,5.353,60309,JTB-E02-199-15.D,5.353,92141,JTB-E02-199-16.D,5.345,65504,JTB-E02-199-17.D,5.353,77895,JTB-E02-200-06.D,5.328,2115,JTB-E02-200-07.D,,,JTB-E02-200-08.D,5.353,2400,JTB-E02-200-11.D,5.361,60372,JTB-E02-200-12.D,5.353,66068,JTB-E02-200-13.D,5.369,45145,JTB-E02-200-14.D,5.353,49948,JTB-E02-200-15.D,5.353,59492,JTB-E02-200-16.D,5.353,62433,JTB-E02-200-17.D,5.353,52220,JTB-E02-201-06.D,5.361,1191,JTB-E02-201-07.D,5.353,187,JTB-E02-201-08.D,5.353,387,JTB-E02-201-11.D,5.361,40581,JTB-E02-201-12.D,5.369,41335,JTB-E02-201-13.D,5.361,33034,JTB-E02-201-14.D,5.353,35865,JTB-E02-201-15.D,5.353,38968,JTB-E02-201-16.D,5.353,48916,JTB-E02-201-17.D,5.344,43894,JTB-E02-203-06.D,5.353,737,JTB-E02-203-07.D,5.353,766,JTB-E02-203-08.D,5.377,2858,JTB-E02-203-11.D,5.344,78994,JTB-E02-203-12.D,5.353,78758,JTB-E02-203-13.D,5.344,85389,JTB-E02-203-14.D,5.345,77944,JTB-E02-203-15.D,5.352,78052,JTB-E02-203-16.D,5.345,89347,JTB-E02-203-17.D,5.353,70224,JTB-E02-204-06.D,5.328,3155,JTB-E02-204-07.D,5.369,481,JTB-E02-204-08.D,,,JTB-E02-204-11.D,5.361,54473,JTB-E02-204-12.D,5.353,59528,JTB-E02-204-13.D,5.345,53657,JTB-E02-204-14.D,5.353,62423,JTB-E02-204-15.D,5.353,64470,JTB-E02-204-16.D,5.353,69989,JTB-E02-204-17.D,5.353,83648,JTB-E02-205-06.D,5.353,256,JTB-E02-205-11.D,5.344,35134,JTB-E02-205-12.D,5.345,42988,JTB-E02-205-13.D,5.353,42046,JTB-E02-205-14.D,5.353,48789,JTB-E02-205-15.D,5.344,56611,JTB-E02-205-16.D,5.353,49809,JTB-E02-205-17.D,5.353,42785
"3-Cyclohexene-1-ethanol, .beta.,4-dimethyl-      1",JTB-E02-199-06.D,,,JTB-E02-199-07.D,32.508,562,JTB-E02-199-08.D,32.517,82,JTB-E02-199-11.D,32.508,116,JTB-E02-199-12.D,32.484,855,JTB-E02-199-13.D,32.516,153,JTB-E02-199-14.D,32.484,616,JTB-E02-199-15.D,32.516,202,JTB-E02-199-16.D,32.492,223,JTB-E02-199-17.D,32.500,115,JTB-E02-200-06.D,32.525,362,JTB-E02-200-07.D,32.524,331,JTB-E02-200-08.D,32.516,269,JTB-E02-200-11.D,32.492,194,JTB-E02-200-12.D,32.516,129,JTB-E02-200-13.D,32.525,173,JTB-E02-200-14.D,32.508,192,JTB-E02-200-15.D,32.500,606,JTB-E02-200-16.D,32.508,194,JTB-E02-200-17.D,32.500,625,JTB-E02-201-06.D,,,JTB-E02-201-07.D,32.508,394,JTB-E02-201-08.D,32.524,169,JTB-E02-201-11.D,32.541,1220,JTB-E02-201-12.D,32.516,375,JTB-E02-201-13.D,32.533,134,JTB-E02-201-14.D,32.516,84,JTB-E02-201-15.D,32.500,197,JTB-E02-201-16.D,32.524,360,JTB-E02-201-17.D,32.476,72,JTB-E02-203-06.D,,,JTB-E02-203-07.D,32.516,407,JTB-E02-203-08.D,32.500,654,JTB-E02-203-11.D,,,JTB-E02-203-12.D,32.508,453,JTB-E02-203-13.D,32.492,59,JTB-E02-203-14.D,32.524,761,JTB-E02-203-15.D,32.532,609,JTB-E02-203-16.D,32.525,129,JTB-E02-203-17.D,32.508,393,JTB-E02-204-06.D,32.533,488,JTB-E02-204-07.D,32.541,476,JTB-E02-204-08.D,32.516,582,JTB-E02-204-11.D,32.516,93,JTB-E02-204-12.D,32.533,540,JTB-E02-204-13.D,32.516,25,JTB-E02-204-14.D,32.500,708,JTB-E02-204-15.D,32.492,224,JTB-E02-204-16.D,32.524,345,JTB-E02-204-17.D,32.533,38,JTB-E02-205-06.D,32.541,173,JTB-E02-205-11.D,32.524,93,JTB-E02-205-12.D,32.508,276,JTB-E02-205-13.D,32.492,116,JTB-E02-205-14.D,,,JTB-E02-205-15.D,32.516,429,JTB-E02-205-16.D,32.516,1109,JTB-E02-205-17.D,32.476,463
Methyl isovalerate,JTB-E02-199-06.D,5.588,1162,JTB-E02-199-07.D,5.604,59,JTB-E02-199-08.D,5.572,108,JTB-E02-199-11.D,5.580,518743,JTB-E02-199-12.D,,,JTB-E02-199-13.D,5.596,627738,JTB-E02-199-14.D,5.580,652956,JTB-E02-199-15.D,5.588,884108,JTB-E02-199-16.D,5.580,633584,JTB-E02-199-17.D,5.588,733440,JTB-E02-200-06.D,5.580,162,JTB-E02-200-07.D,5.572,228,JTB-E02-200-08.D,5.596,183,JTB-E02-200-11.D,5.596,263265,JTB-E02-200-12.D,5.588,306430,JTB-E02-200-13.D,5.596,260245,JTB-E02-200-14.D,5.588,235996,JTB-E02-200-15.D,5.588,322155,JTB-E02-200-16.D,5.580,269538,JTB-E02-200-17.D,5.588,287348,JTB-E02-201-06.D,,,JTB-E02-201-07.D,,,JTB-E02-201-08.D,5.564,547,JTB-E02-201-11.D,5.596,111032,JTB-E02-201-12.D,5.596,130346,JTB-E02-201-13.D,5.596,119437,JTB-E02-201-14.D,5.588,86075,JTB-E02-201-15.D,5.580,127857,JTB-E02-201-16.D,5.588,139622,JTB-E02-201-17.D,5.572,109642,JTB-E02-203-06.D,5.613,169,JTB-E02-203-07.D,5.596,718,JTB-E02-203-08.D,5.605,161,JTB-E02-203-11.D,5.580,547915,JTB-E02-203-12.D,5.580,654451,JTB-E02-203-13.D,5.580,655509,JTB-E02-203-14.D,5.580,605713,JTB-E02-203-15.D,5.580,574112,JTB-E02-203-16.D,5.580,623627,JTB-E02-203-17.D,5.580,546406,JTB-E02-204-06.D,5.604,531,JTB-E02-204-07.D,5.621,973,JTB-E02-204-08.D,5.604,227,JTB-E02-204-11.D,5.596,221692,JTB-E02-204-12.D,5.588,268259,JTB-E02-204-13.D,5.580,248918,JTB-E02-204-14.D,5.588,241710,JTB-E02-204-15.D,5.580,229975,JTB-E02-204-16.D,5.580,276999,JTB-E02-204-17.D,5.580,215427,JTB-E02-205-06.D,5.604,807,JTB-E02-205-11.D,5.580,97405,JTB-E02-205-12.D,5.580,102088,JTB-E02-205-13.D,5.588,113632,JTB-E02-205-14.D,5.588,107410,JTB-E02-205-15.D,5.580,81161,JTB-E02-205-16.D,5.580,123592,JTB-E02-205-17.D,5.580,96364
2-Butanol,JTB-E02-199-06.D,5.710,19018,JTB-E02-199-07.D,5.702,23585,JTB-E02-199-08.D,5.726,1392,JTB-E02-199-11.D,5.710,128084,JTB-E02-199-12.D,5.710,302,JTB-E02-199-13.D,5.726,131651,JTB-E02-199-14.D,5.710,149696,JTB-E02-199-15.D,5.702,163338,JTB-E02-199-16.D,5.702,148866,JTB-E02-199-17.D,5.702,173441,JTB-E02-200-06.D,5.702,7911,JTB-E02-200-07.D,5.718,9401,JTB-E02-200-08.D,5.718,16165,JTB-E02-200-11.D,5.718,143288,JTB-E02-200-12.D,5.710,146412,JTB-E02-200-13.D,5.718,143743,JTB-E02-200-14.D,5.710,178262,JTB-E02-200-15.D,5.702,184438,JTB-E02-200-16.D,5.702,171677,JTB-E02-200-17.D,5.702,180693,JTB-E02-201-06.D,5.702,9652,JTB-E02-201-07.D,5.702,8848,JTB-E02-201-08.D,5.726,2225,JTB-E02-201-11.D,5.718,93099,JTB-E02-201-12.D,5.726,142149,JTB-E02-201-13.D,5.718,106303,JTB-E02-201-14.D,5.702,154028,JTB-E02-201-15.D,5.702,189087,JTB-E02-201-16.D,5.702,193075,JTB-E02-201-17.D,5.694,137747,JTB-E02-203-06.D,5.702,4635,JTB-E02-203-07.D,5.694,16908,JTB-E02-203-08.D,5.702,34149,JTB-E02-203-11.D,5.702,134013,JTB-E02-203-12.D,5.702,138259,JTB-E02-203-13.D,5.702,119709,JTB-E02-203-14.D,5.702,150079,JTB-E02-203-15.D,5.702,140301,JTB-E02-203-16.D,5.702,137729,JTB-E02-203-17.D,5.702,170237,JTB-E02-204-06.D,5.710,8038,JTB-E02-204-07.D,5.710,13990,JTB-E02-204-08.D,5.718,11154,JTB-E02-204-11.D,5.718,126650,JTB-E02-204-12.D,5.702,134552,JTB-E02-204-13.D,5.702,137573,JTB-E02-204-14.D,5.702,147334,JTB-E02-204-15.D,5.702,124563,JTB-E02-204-16.D,5.702,139751,JTB-E02-204-17.D,5.702,153961,JTB-E02-205-06.D,5.702,9412,JTB-E02-205-11.D,5.702,123937,JTB-E02-205-12.D,5.702,123783,JTB-E02-205-13.D,5.710,141292,JTB-E02-205-14.D,5.710,141833,JTB-E02-205-15.D,5.694,116581,JTB-E02-205-16.D,5.702,144499,JTB-E02-205-17.D,5.702,140048
Toluene,JTB-E02-199-06.D,5.994,55086,JTB-E02-199-07.D,5.994,80284,JTB-E02-199-08.D,5.995,681,JTB-E02-199-11.D,5.994,1703434,JTB-E02-199-12.D,6.003,6907,JTB-E02-199-13.D,6.011,1174432,JTB-E02-199-14.D,5.994,1188596,JTB-E02-199-15.D,5.994,1032287,JTB-E02-199-16.D,5.986,604133,JTB-E02-199-17.D,5.994,989876,JTB-E02-200-06.D,5.994,49780,JTB-E02-200-07.D,6.002,117001,JTB-E02-200-08.D,6.003,100276,JTB-E02-200-11.D,6.003,198517,JTB-E02-200-12.D,6.003,432279,JTB-E02-200-13.D,6.011,2171843,JTB-E02-200-14.D,5.994,632086,JTB-E02-200-15.D,5.994,405634,JTB-E02-200-16.D,5.994,735835,JTB-E02-200-17.D,5.994,1085003,JTB-E02-201-06.D,5.994,58356,JTB-E02-201-07.D,5.994,84570,JTB-E02-201-08.D,6.002,5872,JTB-E02-201-11.D,6.011,253409,JTB-E02-201-12.D,6.011,152482,JTB-E02-201-13.D,6.011,227408,JTB-E02-201-14.D,5.994,187696,JTB-E02-201-15.D,5.995,230059,JTB-E02-201-16.D,5.994,390381,JTB-E02-201-17.D,5.986,429437,JTB-E02-203-06.D,6.002,5171,JTB-E02-203-07.D,5.994,21964,JTB-E02-203-08.D,6.003,167933,JTB-E02-203-11.D,5.994,547631,JTB-E02-203-12.D,5.994,545363,JTB-E02-203-13.D,5.994,550428,JTB-E02-203-14.D,5.986,511688,JTB-E02-203-15.D,5.994,438027,JTB-E02-203-16.D,5.994,491608,JTB-E02-203-17.D,5.994,482203,JTB-E02-204-06.D,5.994,44753,JTB-E02-204-07.D,6.011,53474,JTB-E02-204-08.D,6.003,53312,JTB-E02-204-11.D,6.011,75016,JTB-E02-204-12.D,5.994,86764,JTB-E02-204-13.D,5.994,82316,JTB-E02-204-14.D,5.994,93794,JTB-E02-204-15.D,5.994,96546,JTB-E02-204-16.D,5.994,103428,JTB-E02-204-17.D,5.994,87002,JTB-E02-205-06.D,5.986,11261,JTB-E02-205-11.D,5.994,62966,JTB-E02-205-12.D,5.994,50178,JTB-E02-205-13.D,5.994,69629,JTB-E02-205-14.D,5.994,70485,JTB-E02-205-15.D,5.986,46501,JTB-E02-205-16.D,5.994,67742,JTB-E02-205-17.D,5.994,68790
"Butanoic acid, 3-methyl-, ethyl ester",JTB-E02-199-06.D,6.604,271,JTB-E02-199-07.D,,,JTB-E02-199-08.D,6.571,333,JTB-E02-199-11.D,6.596,387581,JTB-E02-199-12.D,6.595,517,JTB-E02-199-13.D,6.612,444051,JTB-E02-199-14.D,6.596,449861,JTB-E02-199-15.D,6.596,580906,JTB-E02-199-16.D,6.588,442687,JTB-E02-199-17.D,6.596,466458,JTB-E02-200-06.D,6.636,571,JTB-E02-200-07.D,6.628,552,JTB-E02-200-08.D,6.587,148,JTB-E02-200-11.D,6.604,118993,JTB-E02-200-12.D,6.596,148090,JTB-E02-200-13.D,6.604,130724,JTB-E02-200-14.D,6.596,104773,JTB-E02-200-15.D,6.595,146574,JTB-E02-200-16.D,6.596,122970,JTB-E02-200-17.D,6.595,130488,JTB-E02-201-06.D,6.587,298,JTB-E02-201-07.D,6.603,291,JTB-E02-201-08.D,6.628,593,JTB-E02-201-11.D,6.604,40976,JTB-E02-201-12.D,6.612,48821,JTB-E02-201-13.D,6.612,46971,JTB-E02-201-14.D,6.595,37973,JTB-E02-201-15.D,6.596,45176,JTB-E02-201-16.D,6.595,50228,JTB-E02-201-17.D,6.587,48312,JTB-E02-203-06.D,6.587,202,JTB-E02-203-07.D,,,JTB-E02-203-08.D,,,JTB-E02-203-11.D,6.595,352888,JTB-E02-203-12.D,6.596,440329,JTB-E02-203-13.D,6.587,429827,JTB-E02-203-14.D,6.587,379745,JTB-E02-203-15.D,6.587,356670,JTB-E02-203-16.D,6.587,403144,JTB-E02-203-17.D,6.596,325941,JTB-E02-204-06.D,6.628,53,JTB-E02-204-07.D,,,JTB-E02-204-08.D,6.604,661,JTB-E02-204-11.D,6.604,96197,JTB-E02-204-12.D,6.595,121188,JTB-E02-204-13.D,6.587,106005,JTB-E02-204-14.D,6.595,104909,JTB-E02-204-15.D,6.595,95427,JTB-E02-204-16.D,6.595,121903,JTB-E02-204-17.D,6.587,90915,JTB-E02-205-06.D,6.595,59,JTB-E02-205-11.D,6.587,34083,JTB-E02-205-12.D,6.587,41040,JTB-E02-205-13.D,6.595,37215,JTB-E02-205-14.D,6.595,37976,JTB-E02-205-15.D,6.587,29022,JTB-E02-205-16.D,6.587,43723,JTB-E02-205-17.D,6.596,38619
"Disulfide, dimethyl",JTB-E02-199-06.D,6.685,83,JTB-E02-199-07.D,6.693,2523,JTB-E02-199-08.D,,,JTB-E02-199-11.D,6.685,8569173,JTB-E02-199-12.D,,,JTB-E02-199-13.D,6.701,2069558,JTB-E02-199-14.D,6.685,10464584,JTB-E02-199-15.D,6.685,11568039,JTB-E02-199-16.D,6.677,6010642,JTB-E02-199-17.D,6.685,9148104,JTB-E02-200-06.D,6.693,4370,JTB-E02-200-07.D,6.725,5303,JTB-E02-200-08.D,6.693,273,JTB-E02-200-11.D,6.693,1178147,JTB-E02-200-12.D,6.685,1315462,JTB-E02-200-13.D,6.693,1427175,JTB-E02-200-14.D,6.685,1409189,JTB-E02-200-15.D,6.685,1524261,JTB-E02-200-16.D,6.685,2034757,JTB-E02-200-17.D,6.685,2178296,JTB-E02-201-06.D,6.709,474,JTB-E02-201-07.D,6.693,286,JTB-E02-201-08.D,,,JTB-E02-201-11.D,6.693,177663,JTB-E02-201-12.D,6.701,295610,JTB-E02-201-13.D,6.701,320270,JTB-E02-201-14.D,6.685,246690,JTB-E02-201-15.D,6.677,428130,JTB-E02-201-16.D,6.685,752200,JTB-E02-201-17.D,6.669,280878,JTB-E02-203-06.D,,,JTB-E02-203-07.D,,,JTB-E02-203-08.D,6.685,214,JTB-E02-203-11.D,6.677,8743623,JTB-E02-203-12.D,6.677,8447337,JTB-E02-203-13.D,6.677,10571771,JTB-E02-203-14.D,6.677,10281625,JTB-E02-203-15.D,6.677,9015498,JTB-E02-203-16.D,6.677,12221216,JTB-E02-203-17.D,6.685,9615137,JTB-E02-204-06.D,6.693,285,JTB-E02-204-07.D,6.717,976,JTB-E02-204-08.D,6.717,260,JTB-E02-204-11.D,6.693,1318251,JTB-E02-204-12.D,6.677,1766227,JTB-E02-204-13.D,6.677,1775515,JTB-E02-204-14.D,6.685,2138772,JTB-E02-204-15.D,6.685,1947453,JTB-E02-204-16.D,6.677,2372170,JTB-E02-204-17.D,6.677,2435987,JTB-E02-205-06.D,6.693,1102,JTB-E02-205-11.D,6.677,265771,JTB-E02-205-12.D,6.677,268644,JTB-E02-205-13.D,6.685,227537,JTB-E02-205-14.D,6.685,382192,JTB-E02-205-15.D,6.677,260852,JTB-E02-205-16.D,6.677,379621,JTB-E02-205-17.D,6.685,575242
"Butanenitrile, 2-methyl-",JTB-E02-199-06.D,6.961,1211,JTB-E02-199-07.D,6.961,433,JTB-E02-199-08.D,6.994,205,JTB-E02-199-11.D,6.994,162765,JTB-E02-199-12.D,6.985,57715,JTB-E02-199-13.D,7.010,167534,JTB-E02-199-14.D,6.994,172435,JTB-E02-199-15.D,6.994,205970,JTB-E02-199-16.D,6.986,182054,JTB-E02-199-17.D,6.994,197397,JTB-E02-200-06.D,6.961,651,JTB-E02-200-07.D,6.961,57,JTB-E02-200-08.D,7.018,95,JTB-E02-200-11.D,7.010,148801,JTB-E02-200-12.D,7.002,152827,JTB-E02-200-13.D,7.010,145291,JTB-E02-200-14.D,6.994,138886,JTB-E02-200-15.D,6.993,158796,JTB-E02-200-16.D,6.994,145322,JTB-E02-200-17.D,6.993,154800,JTB-E02-201-06.D,6.994,333,JTB-E02-201-07.D,6.977,745,JTB-E02-201-08.D,,,JTB-E02-201-11.D,7.002,72844,JTB-E02-201-12.D,7.010,114735,JTB-E02-201-13.D,7.002,73205,JTB-E02-201-14.D,6.993,101614,JTB-E02-201-15.D,6.994,116395,JTB-E02-201-16.D,6.993,129321,JTB-E02-201-17.D,6.985,105532,JTB-E02-203-06.D,6.977,868,JTB-E02-203-07.D,7.018,190,JTB-E02-203-08.D,6.986,785,JTB-E02-203-11.D,6.985,169346,JTB-E02-203-12.D,6.994,179513,JTB-E02-203-13.D,6.993,175718,JTB-E02-203-14.D,6.985,176603,JTB-E02-203-15.D,6.993,179064,JTB-E02-203-16.D,6.994,176071,JTB-E02-203-17.D,6.994,188955,JTB-E02-204-06.D,6.969,426,JTB-E02-204-07.D,6.993,76,JTB-E02-204-08.D,7.010,446,JTB-E02-204-11.D,7.002,92489,JTB-E02-204-12.D,6.993,141374,JTB-E02-204-13.D,6.994,145036,JTB-E02-204-14.D,6.985,95780,JTB-E02-204-15.D,6.993,143335,JTB-E02-204-16.D,6.993,152523,JTB-E02-204-17.D,6.985,147127,JTB-E02-205-06.D,,,JTB-E02-205-11.D,6.993,97650,JTB-E02-205-12.D,6.985,97749,JTB-E02-205-13.D,6.994,117758,JTB-E02-205-14.D,6.993,105664,JTB-E02-205-15.D,6.985,89119,JTB-E02-205-16.D,6.985,113283,JTB-E02-205-17.D,6.994,115961
"3-Hexen-1-ol, (E)-    1",JTB-E02-199-06.D,15.165,1504,JTB-E02-199-07.D,15.206,109,JTB-E02-199-08.D,15.206,873,JTB-E02-199-11.D,,,JTB-E02-199-12.D,,,JTB-E02-199-13.D,15.149,27475,JTB-E02-199-14.D,,,JTB-E02-199-15.D,,,JTB-E02-199-16.D,,,JTB-E02-199-17.D,,,JTB-E02-200-06.D,15.157,3428,JTB-E02-200-07.D,15.149,395,JTB-E02-200-08.D,15.149,526,JTB-E02-200-11.D,15.149,18313,JTB-E02-200-12.D,15.149,1718,JTB-E02-200-13.D,,,JTB-E02-200-14.D,,,JTB-E02-200-15.D,,,JTB-E02-200-16.D,,,JTB-E02-200-17.D,15.133,28881,JTB-E02-201-06.D,,,JTB-E02-201-07.D,15.125,5389,JTB-E02-201-08.D,15.133,4376,JTB-E02-201-11.D,,,JTB-E02-201-12.D,,,JTB-E02-201-13.D,15.133,24484,JTB-E02-201-14.D,,,JTB-E02-201-15.D,,,JTB-E02-201-16.D,15.125,38496,JTB-E02-201-17.D,15.141,4570,JTB-E02-203-06.D,,,JTB-E02-203-07.D,15.173,167,JTB-E02-203-08.D,15.141,3539,JTB-E02-203-11.D,,,JTB-E02-203-12.D,,,JTB-E02-203-13.D,,,JTB-E02-203-14.D,,,JTB-E02-203-15.D,,,JTB-E02-203-16.D,,,JTB-E02-203-17.D,,,JTB-E02-204-06.D,15.141,935,JTB-E02-204-07.D,,,JTB-E02-204-08.D,,,JTB-E02-204-11.D,,,JTB-E02-204-12.D,,,JTB-E02-204-13.D,,,JTB-E02-204-14.D,,,JTB-E02-204-15.D,,,JTB-E02-204-16.D,,,JTB-E02-204-17.D,15.149,5519,JTB-E02-205-06.D,,,JTB-E02-205-11.D,15.125,21344,JTB-E02-205-12.D,,,JTB-E02-205-13.D,,,JTB-E02-205-14.D,,,JTB-E02-205-15.D,,,JTB-E02-205-16.D,,,JTB-E02-205-17.D,,
"2-Butenal, 2-methyl-",JTB-E02-199-06.D,7.188,645,JTB-E02-199-07.D,,,JTB-E02-199-08.D,7.156,366,JTB-E02-199-11.D,7.180,150251,JTB-E02-199-12.D,7.205,855,JTB-E02-199-13.D,7.197,141582,JTB-E02-199-14.D,7.172,178669,JTB-E02-199-15.D,7.180,210070,JTB-E02-199-16.D,7.172,179889,JTB-E02-199-17.D,7.180,205789,JTB-E02-200-06.D,7.188,358,JTB-E02-200-07.D,7.180,623,JTB-E02-200-08.D,7.180,216,JTB-E02-200-11.D,7.188,82865,JTB-E02-200-12.D,7.180,164369,JTB-E02-200-13.D,7.189,110270,JTB-E02-200-14.D,7.180,150513,JTB-E02-200-15.D,7.172,131894,JTB-E02-200-16.D,7.180,167390,JTB-E02-200-17.D,7.172,172310,JTB-E02-201-06.D,7.197,247,JTB-E02-201-07.D,,,JTB-E02-201-08.D,,,JTB-E02-201-11.D,7.189,143010,JTB-E02-201-12.D,7.197,125402,JTB-E02-201-13.D,7.189,140403,JTB-E02-201-14.D,7.172,132126,JTB-E02-201-15.D,7.172,87762,JTB-E02-201-16.D,7.172,164484,JTB-E02-201-17.D,7.172,127858,JTB-E02-203-06.D,7.164,887,JTB-E02-203-07.D,,,JTB-E02-203-08.D,7.189,270,JTB-E02-203-11.D,7.172,161164,JTB-E02-203-12.D,7.172,167926,JTB-E02-203-13.D,7.172,187203,JTB-E02-203-14.D,7.172,137264,JTB-E02-203-15.D,7.172,143588,JTB-E02-203-16.D,7.172,177875,JTB-E02-203-17.D,7.172,142262,JTB-E02-204-06.D,7.188,399,JTB-E02-204-07.D,7.156,367,JTB-E02-204-08.D,,,JTB-E02-204-11.D,7.189,142482,JTB-E02-204-12.D,7.172,159320,JTB-E02-204-13.D,7.172,158188,JTB-E02-204-14.D,7.172,107067,JTB-E02-204-15.D,7.172,117487,JTB-E02-204-16.D,7.172,148046,JTB-E02-204-17.D,7.172,107241,JTB-E02-205-06.D,7.172,523,JTB-E02-205-11.D,7.172,132683,JTB-E02-205-12.D,7.172,130438,JTB-E02-205-13.D,7.180,144316,JTB-E02-205-14.D,7.172,113427,JTB-E02-205-15.D,7.172,87380,JTB-E02-205-16.D,7.172,116294,JTB-E02-205-17.D,7.180,105999
